英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Shenzhen Qianhai Skyverse Semiconductor Technology Co., Ltd.",深圳前海中科飞测科技有限公司,02/12/2024,1,1,688361,内地企业,EL
"Shenzhen SiCarrier Technologies Co., Ltd.",深圳市新凯来技术有限公司,02/12/2024,.,.,,内地企业,EL
"Shenzhen Xinkailai Industrial Machinery Co., Ltd.",深圳市新凯来工业机器有限公司,02/12/2024,.,.,,内地企业,EL
"Shenzhen Zhangge Instrument Co., Ltd.",深圳市章阁仪器有限公司,02/12/2024,1,0,,内地企业,EL
Si’En Qingdao Co. Ltd.,芯恩（青岛）集成电路有限公司,02/12/2024,1,0,,内地企业,EL
Skyverse,深圳中科飞测科技股份有限公司,02/12/2024,1,1,688361,内地企业,EL
Skyverse Limited,,02/12/2024,.,.,,港企,EL
SMIC Advanced Technology R&D (Shanghai) Corporation,中芯国际集成电路新技术研发（上海）有限公司,02/12/2024,1,1,688981,内地企业,EL
"Suzhou Nanda Optoelectronic Materials Co., Ltd.",南大光电（苏州）有限公司,02/12/2024,1,1,300346,内地企业,EL
"SwaySure Technology Co., Ltd.,",深圳市昇维旭技术有限公司,02/12/2024,1,0,,内地企业,EL
"Taiyuan Jinke Semiconductor Technology Co., Ltd.",太原晋科半导体科技有限公司,02/12/2024,1,1,688126,内地企业,EL
"Ulanqab Nanda Microelectronics Materials Co., Ltd.",南大光电（乌兰察布）有限公司,02/12/2024,1,1,300346,内地企业,EL
"Wingtech Technology Co., Ltd.",闻泰科技股份有限公司,02/12/2024,2,2,600745,内地企业,EL
Wise Road Capital,北京智路资产管理有限公司,02/12/2024,.,.,,内地企业,EL
"Wuhan Naura Microelectronics Equipment Co., Ltd.",武汉北方华创微电子装备有限公司,02/12/2024,1,1,002371,内地企业,EL
"Wuhan Skyverse Semiconductor Technology Co., Ltd.",武汉中科飞测半导体科技有限公司,02/12/2024,1,1,688361,内地企业,EL
Wuhan Xinxin Semiconductor Manufacturing Company Limited,武汉新芯集成电路股份有限公司,02/12/2024,1,0,,内地企业,EL
"Wuhan Yiguang Technology Co., Ltd.",武汉颐光科技有限公司,02/12/2024,1,1,300567,内地企业,EL
"Wuxi Kaishitong Technology Co., Ltd.",无锡凯世通科技有限公司,02/12/2024,1,1,600641,内地企业,EL
"Wuxi Naura Microelectronics Equipment Co., Ltd.",无锡北方华创微电子装备有限公司,02/12/2024,1,1,002371,内地企业,EL
"Xiamen Skyverse Technology Co., Ltd.",厦门中科飞测科技有限公司,02/12/2024,1,1,688361,内地企业,EL
"Xi’an Huada Jiutian Technology Co., Ltd.",西安华大九天科技有限公司,02/12/2024,1,1,301269,内地企业,EL
"Xi’an Naura Microelectronics Equipment Co., Ltd.",西安北方华创微电子装备有限公司,02/12/2024,1,1,002371,内地企业,EL
"Xinlian Rongchuang Integrated Circuit Industry Development (Beijing) Co., Ltd.",芯链融创集成电路产业发展（北京）有限公司,02/12/2024,1,0,,内地企业,EL
"Yusheng Micro Semiconductor (Shanghai) Co., Ltd.",御盛微半导体 （上海） 有限公司,02/12/2024,1,1,688082,内地企业,EL
"Yuwei Semiconductor Technology Co., Ltd.",合肥御微半导体技术有限公司,02/12/2024,2,0,,内地企业,EL
Zhangjiang Laboratory,张江实验室,02/12/2024,.,.,,研究所,EL
"Zhejiang Shenqihang Technology Co., Ltd.",浙江申启杭科技有限责任公司,02/12/2024,.,.,,内地企业,EL
"Zhejiang Zhichun Precision Manufacturing Co., Ltd.",浙江至纯精密制造有限公司,02/12/2024,1,1,603690,内地企业,EL
"Zhiwei Semiconductor (Shanghai) Co., Ltd.",至微半导体（上海）有限公司,02/12/2024,1,1,603690,内地企业,EL
Zhiyi High Purity Electronic Materials (Shanghai) Ltd.,至一高纯电子材料（上海）有限公司,02/12/2024,1,1,603690,内地企业,EL
"Zhuhai Cornerstone Technology Co., Ltd.",珠海基石科技有限公司,02/12/2024,.,.,,内地企业,EL
"Zhuhai Skyverse Technology Co., Ltd.",珠海中科飞测科技有限公司,02/12/2024,1,1,688361,内地企业,EL
Zibo Keyuanxin Fluorine Trading Ltd,淄博科源芯氟商贸有限公司,02/12/2024,1,1,300346,内地企业,EL
"Aerospace CH UA V Co., Ltd",航天彩虹无人机股份有限公司,2021/6/3,1,2,002389,内地企业,CMC
Aerosun Corporation,航天晨光股份有限公司,2021/6/3,1,2,600501,内地企业,CMC
"Aviation Industry Corporation of China, Ltd. (AVIC)",中国航空工业集团有限公司,2021/6/3,2,0,,内地企业,CMC
AVIC Aviation High-Technology Company Limited,中航航空高科技股份有限公司,2021/6/3,1,2,600862,内地企业,CMC
AVIC Heavy Machinery Company Limited,中航重机股份有限公司,2021/6/3,1,2,600765,内地企业,CMC
"AVIC Jonhon Optronic Technology Co., Ltd.",中航光电科技股份有限公司,2021/6/3,1,2,002179,内地企业,CMC
AVIC Shenyang Aircraft Company Limited,中航沈飞股份有限公司,2021/6/3,1,2,600760,内地企业,CMC
AVIC Xi'an Aircraft Industry Group Company Ltd.,中航西安飞机工业集团股份有限公司,2021/6/3,1,2,000768,内地企业,CMC
China Aerospace Science and Industry Corporation Limited (CASIC),中国航天科工集团有限公司,2021/6/3,2,0,,内地企业,CMC
China Communications Construction Company Limited (CCCC),中国交通建设股份有限公司,2021/6/3,1,2,601800,内地企业,CMC
China Communications Construction Group (Limited) (CCCG),中国交通建设集团有限公司,2021/6/3,2,1,601800,内地企业,CMC
China Electronics Corporation (CEC) ,中国电子信息产业集团有限公司,2021/6/3,2,0,,内地企业,CMC
China Electronics Technology Group Corporation (CETC),中国电子科技集团有限公司,2021/6/3,2,0,,内地企业,CMC
China General Nuclear Power Corporation (CGN),中国广核集团有限公司,2021/6/3,2,1,003816,内地企业,CMC
China Marine Information Electronics Company Limited,中国船舶重工集团海洋防务与信息对抗股份有限公司,2021/6/3,1,2,600764,内地企业,CMC
"China Mobile Communications Group Co., Ltd.",中国移动通信集团有限公司,2021/6/3,2,0,,内地企业,CMC
China Mobile Limited,中國移動有限公司,2021/6/3,.,.,,港企,CMC
China National Nuclear Corporation (CNNC),中国核工业集团有限公司,2021/6/3,2,1,601985,内地企业,CMC
China National Offshore Oil Corporation (CNOOC),中国海洋石油集团有限公司,2021/6/3,2,1,600938,内地企业,CMC
China North Industries Group Corporation Limited (Norinco Group),中国北方工业有限公司,2021/6/3,1,0,,内地企业,CMC
China Railway Construction Corporation Limited (CRCC),中国铁道建筑集团有限公司,2021/6/3,2,1,601186,内地企业,CMC
China South Industries Group Corporation (CSGC),中国兵器装备集团有限公司,2021/6/3,2,0,,内地企业,CMC
"China SpaceSat Co., Ltd.",中国东方红卫星股份有限公司,2021/6/3,2,2,600118,内地企业,CMC
China State Shipbuilding Corporation Limited (CSSC),中国船舶集团有限公司,2021/6/3,2,1,600764,内地企业,CMC
China Telecom Corporation Limited,中國電信股份有限公司,2021/6/3,.,.,,港企,CMC
China Telecommunications Corporation,中国电信股份有限公司,2021/6/3,1,2,601728,内地企业,CMC
China Unicom (Hong Kong) Limited,中國聯合網絡通信（香港）股份有限公司,2021/6/3,.,.,,港企,CMC
"China United Network Communications Group Co., Ltd. (China Unicom)",中国联合网络通信集团有限公司,2021/6/3,2,1,600050,内地企业,CMC
CNOOC Limited,中國海洋石油有限公司,2021/6/3,.,.,,港企,CMC
"Costar Group Co., Ltd.",中光学集团股份有限公司,2021/6/3,1,2,002189,内地企业,CMC
"Fujian Torch Electron Technology Co., Ltd.",福建火炬电子科技股份有限公司,2021/6/3,2,2,603678,内地企业,CMC
"Hangzhou Hikvision Digital Technology Co., Ltd. (Hikvision)",杭州海康威视数字技术股份有限公司,2021/6/3,1,2,002415,内地企业,CMC
"Huawei Investment & Holding Co., Ltd.",华为投资控股有限公司,2021/6/3,2,0,,内地企业,CMC
"Huawei Technologies Co., Ltd.",华为技术有限公司,2021/6/3,1,0,,内地企业,CMC
"Inner Mongolia First Machinery Group Co., Ltd.",内蒙古第一机械集团有限公司,2021/6/3,1,1,600967,内地企业,CMC
"Inspur Group Co., Ltd.",浪潮集团有限公司,2021/6/3,2,1,000977,内地企业,CMC
"Jiangxi Hongdu Aviation Industry Co., Ltd.",江西洪都航空工业股份有限公司,2021/6/3,1,2,600316,内地企业,CMC
Semiconductor Manufacturing International Corporation (SMIC),中芯國際集成電路製造有限公司,2021/6/3,.,.,,港企,CMC
Semiconductor Manufacturing International (Beijing) Corporation,中芯国际集成电路制造（北京）有限公司,2021/6/3,1,1,688981,内地企业,CMC
Semiconductor Manufacturing International (Shenzhen) Corporation,中芯国际集成电路制造（深圳）有限公司,2021/6/3,1,1,688981,内地企业,CMC
Semiconductor Manufacturing International (Tianjin) Corporation,中芯国际集成电路制造（天津）有限公司,2021/6/3,1,1,688981,内地企业,CMC
Semiconductor Manufacturing South China Corporation,中芯南方集成电路制造有限公司,2021/6/3,1,1,688981,内地企业,CMC
SMIC Holdings Limited,中芯国际控股有限公司,2021/6/3,1,1,688981,内地企业,CMC
"SMIC Northern Integrated Circuit Manufacturing (Beijing) Co., Ltd",中芯北方集成电路制造（北京）有限公司,2021/6/3,1,1,688981,内地企业,CMC
SMIC Hong Kong International Company Limited,中芯國際香港（國際）有限公司,2021/6/3,.,.,,港企,CMC
"SMIC Semiconductor Manufacturing (Shanghai) Co., Ltd ",中芯国际集成电路制造（上海）有限公司,2021/6/3,1,1,688981,内地企业,CMC
Zhonghang Electronic Measuring Instruments Company Limited,中航电测仪器股份有限公司,2021/6/3,1,2,300114,内地企业,CMC
"Beijing Zhidao Chuangyu Information Technology Co., Ltd (Beijing Kownsec)",北京知道创宇信息技术股份有限公司,2022/10/5,2,0,,内地企业,CMC
"BGI Genomics Co., Ltd. (BGI)",深圳华大基因股份有限公司,2022/10/5,1,2,300676,内地企业,CMC
China International Engineering Consulting Corporation (CIECC),中国国际工程咨询有限公司,2022/10/5,2,0,,内地企业,CMC
China National Chemical Corporation Ltd. (ChemChina),中国化工集团有限公司,2022/10/5,1,0,,内地企业,CMC
China National Chemical Engineering Group Corporation (CNCEC),中国化学工程集团有限公司,2022/10/5,2,0,,内地企业,CMC
China State Construction Group Co.,中国建筑集团有限公司,2022/10/5,1,1,601668,内地企业,CMC
"CloudWalk Technology Co., Ltd (CloudWalk)",云从科技集团股份有限公司,2022/10/5,1,2,688327,内地企业,CMC
CRRC Corporation Limited (CRRC),中国中车集团有限公司,2022/10/5,1,2,601766,内地企业,CMC
"Dawning Information Industry Co., Ltd (Sugon)",曙光信息产业股份有限公司,2022/10/5,1,2,603019,内地企业,CMC
Global Tone Communication Technology Co Ltd (GTCOM),中译语通科技股份有限公司,2022/10/5,1,0,,内地企业,CMC
"Shenzhen DJI Innovation Technology Co., Ltd. (Dll)",深圳市大疆创新科技有限公司,2022/10/5,2,0,,内地企业,CMC
"Zhejiang Dahna Technology Co., Ltd. (Dahna)",浙江大华技术股份有限公司,2022/10/5,2,2,002236,内地企业,CMC
360 Security Technology Inc. (Qihoo 360),三六零安全科技股份有限公司,2022/10/5,2,2,601360,内地企业,CMC
Advanced Micro-Fabrication Equipment Inc. China (AMEC),中微半导体设备（上海）股份有限公司,2024/1/31,2,2,688012,内地企业,CMC
"Beijing Megvii Technology Co., Ltd. (Megvii)",北京旷视科技有限公司,2024/1/31,2,0,,内地企业,CMC
"Chengdu JOUAV Automation Tech Co., Ltd. (JOUAV)",成都纵横自动化技术股份有限公司,2024/1/31,1,2,688070,内地企业,CMC
"Chengdu M&S Electronics Technology Co., Ltd. (M&S Electronics)",成都盟升电子技术股份有限公司,2024/1/31,1,2,688311,内地企业,CMC
"China Construction Technology Co., Ltd. (CCTC)",中国建设科技集团股份有限公司,2024/1/31,1,0,,内地企业,CMC
China State Construction Engineering Corporation Limited (CSCEC),中国建筑股份有限公司,2024/1/31,2,2,601668,内地企业,CMC
"China Telecom Group Co., Ltd. (China Telecom)",中国电信集团有限公司,2024/1/31,2,1,601728,内地企业,CMC
China Three Gorges Corporation (CTG),中国长江三峡集团有限公司,2024/1/31,2,1,600900,内地企业,CMC
"Guizhou Aviation Technical Development Co., Ltd. (Guizhou Aviation Tech)",贵州航宇科技发展股份有限公司,2024/1/31,1,2,688239,内地企业,CMC
"Hesai Technology Co., Ltd. (Hesai)",上海禾赛科技有限公司,2024/1/31,2,0,,内地企业,CMC
"IDG Capital Partners Co., Ltd. (IDG Capital)",IDG资本投资顾问（北京）有限公司,2024/1/31,2,0,,内地企业,CMC
"NetPosa Technologies, Ltd. (NetPosa)",东方网力科技股份有限公司,2024/1/31,2,0,,内地企业,CMC
"Shanghai Yitu Network Technology Co., Ltd. (Yitu)",上海依图网络科技有限公司,2024/1/31,0,0,,内地企业,CMC
"ShenZhen Consys Science & Technology Co., Ltd. (Consys)",深圳市科思科技股份有限公司,2024/1/31,2,2,688788,内地企业,CMC
"Wuhan Geosun Navigation Technology Co., Ltd. (Geosun)",武汉际上导航科技有限公司,2024/1/31,0,0,,内地企业,CMC
"Yangtze Memory Technologies Co., Ltd. (YMTC)",长江存储科技有限责任公司,2024/1/31,1,0,,内地企业,CMC
Aviation Industry Corporation of China (AVIC),中国航空工业集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China Aerospace Science and Technology Corporation (CASC),中国航天科技集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China Aerospace Science and Industry Corporation (CASIC) ,中国航天科工集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China Electronics Technology Group Corporation ( CETC),中国电子科技集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China South Industries Group Corporation (CSGC),中国兵器装备集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China Shipbuilding Industry Corporation (CSIC),中国船舶重工集团有限公司,2020/06/24,1,1,601989,内地企业,CMCC
China State Shipbuilding Corporation (CSSC),中国船舶集团有限公司,2020/06/24,2,1,600150,内地企业,CMCC
China North Industries Group Corporation (Norinco Group),中国兵器工业集团有限公司,2020/06/24,2,0,,内地企业,CMCC
"Hangzhou Hikvision Digital Technology Co., Ltd. (Hikvision)",杭州海康威视数字技术股份有限公司,2020/06/24,1,2,002415,内地企业,CMCC
Huawei,华为技术有限公司,2020/06/24,2,0,,内地企业,CMCC
Inspur Group,浪潮集团有限公司,2020/06/24,2,1,000977,内地企业,CMCC
Aero Engine Corporation of China,中国航空发动机集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China Railway Construction Corporation (CRCC),中国铁道建筑集团有限公司,2020/06/24,2,0,,内地企业,CMCC
CRRC Corp.,中国中车集团有限公司,2020/06/24,2,1,601766,内地企业,CMCC
Panda Electronics Group,熊猫电子集团有限公司,2020/06/24,1,1,600775,内地企业,CMCC
Dawning Information Industry Co (Sugon),曙光信息产业股份有限公司,2020/06/24,1,2,603019,内地企业,CMCC
China Mobile Communications Group,中国移动通信集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China General Nuclear Power Corp.,中国广核集团有限公司,2020/06/24,2,1,003816,内地企业,CMCC
China National Nuclear Corp.,中国核工业集团有限公司,2020/06/24,2,0,,内地企业,CMCC
China Telecommunications Corp.,中国电信集团有限公司,2020/06/24,2,1,601728,内地企业,CMCC
China Communications Construction Company (CCCC),中国交通建设集团有限公司,2020/08/28,2,1,601800,内地企业,CMCC
China Academy of Launch Vehicle Technology (CALT),中国运载火箭技术研究院,2020/08/28,.,.,,研究所,CMCC
China Spacesat,中国东方红卫星股份有限公司,2020/08/28,1,2,600118,内地企业,CMCC
China United Network Communications Group Co Ltd,中国联合网络通信集团有限公司,2020/08/28,2,1,600050,内地企业,CMCC
China Electronics Corporation (CEC),中国电子信息产业集团有限公司,2020/08/28,2,0,,内地企业,CMCC
"China National Chemical Engineering Group Co., Ltd. (CNCEC)",中国化学工程集团有限公司,2020/08/28,2,0,,内地企业,CMCC
China National Chemical Corporation (ChemChina),中国化工集团有限公司,2020/08/28,1,0,,内地企业,CMCC
Sinochem Group Co Ltd,中国中化集团有限公司,2020/08/28,1,1,600500,内地企业,CMCC
"China State Construction Group Co., Ltd.",中国建筑集团有限公司,2020/08/28,2,1,601668,内地企业,CMCC
China Three Gorges Corporation Limited,中国长江三峡集团有限公司,2020/08/28,2,1,600900,内地企业,CMCC
hina Nuclear Engineering & Construction Corporation (CNECC),中国核工业建设股份有限公司,2020/08/28,1,2,601611,内地企业,CMCC
China International Engineering Consulting Corp. (CIECC),中国国际工程咨询有限公司,2020/12/03,2,0,,内地企业,CMCC
China National Offshore Oil Corp. (CNOOC),中国海洋石油集团有限公司,2020/12/03,2,1,600938,内地企业,CMCC
Semiconductor Manufacturing International Corp. (SMIC),中芯國際集成電路製造有限公司,2020/12/03,2,2,688981,港企,CMCC
"China Construction Technology Co, Ltd. (CCTC)",中国建设科技集团,2020/12/03,2,0,,内地企业,CMCC
Advanced Micro-Fabrication Equipment Inc.(AMEC),中微半导体设备（上海）股份有限公司,2021/01/14,2,2,688012,内地企业,CMCC
Luokung Technology Corporation(LKCO),北京箩筐时空数据技术有限公司,2021/01/14,2,0,,内地企业,CMCC
Xiaomi Corporation,小米科技有限责任公司,2021/01/14,2,0,,内地企业,CMCC
Beijing Zhongguancun Development Investment Center,北京中关村发展投资中心有限公司,2021/01/14,2,0,,内地企业,CMCC
GOWIN Semiconductor Corp,广东高云半导体科技股份有限公司,2021/01/14,1,0,,内地企业,CMCC
Grand China Air Co.Ltd(GCAC),大新华航空有限公司,2021/01/14,1,1,600221,内地企业,CMCC
Global Tone Communication Technology Co.Ltd(GTCOM),中译语通科技股份有限公司,2021/01/14,1,0,,内地企业,CMCC
China National Aviation Holding Co.Ltd(CNAH),中国航空集团有限公司,2021/01/14,2,0,,内地企业,CMCC
"Commercial Aircraft Corporation of China,Ltd.(COMAC)",中国商用飞机有限责任公司,2021/01/14,2,0,,内地企业,CMCC
Equipment Development Department of the Central Military Commission (EDD),中国共产党中央军事委员会装备发展部,2018/9/18,0,0,.,机关,ISN
Shanghai Growth International Logistics Ltd ,上海进长国际物流有限公司,2024/5/20,2,0,.,内地企业,ISN
"Yidatong (Tianjin) Metal Materials Co., Ltd",意达通（天津）金属材料有限公司,2024/5/20,0,0,.,内地企业,ISN
Sinobright Import and Export Company,深圳市远邦进出口有限公司,2023/7/19,0,0,.,内地企业,ISN
"Wisdom Import and Export (Shanghai) Co., Ltd. and any successor, sub-unit, or subsidiary thereof",集智进出口（上海）有限公司,2023/7/19,0,0,.,内地企业,ISN
Zhengzhou Nanbei Instrument Equipment Co. Ltd ,郑州市南北检测服务有限公司,2022/3/14,0,0,.,内地企业,ISN
"Ningbo Vet Energy Technology Co., Ltd.",宁波威泰能源科技有限公司,2021/1/13,0,0,.,内地企业,ISN
"Ningbo Zhongjun International Trade Co., Ltd. (NBZJ) ",宁波中骏国际贸易有限公司,2021/1/13,2,0,.,内地企业,ISN
Gaobeidian Kaituo Precise Instrument Co. Ltd ,保定开拓精密仪器制造有限责任公司,2020/09/23;2020/02/03,1,0,.,内地企业,ISN
Raybeam Optronics Co. Ltd. ,,2020/09/23;2018/04/30;2019/05/14,.,.,.,港企,ISN
Tungsten Online (Xiamen) Manu and Sales Corp. ,厦门中钨在线科技有限公司,2020/9/23,0,0,.,内地企业,ISN
Baoding Shimaotong Enterprises Services Company Limited ,保定市世贸通企业服务有限公司,2020/2/3,1,0,.,内地企业,ISN
"Dandong Zhensheng Trade Co., Ltd. ",丹东真升商贸有限公司,2020/2/3,0,0,.,内地企业,ISN
Shenzhen Tojoin Communications Technology Co. Ltd,深圳市中冀联合技术股份有限公司,2020/2/3,1,2,831994,内地企业,ISN
"Wuhan Sanjiang Import and Export Co., Ltd  ",武汉三江进出口有限公司,2020/02/03;2019/05/14,1,0,.,内地企业,ISN
"Abascience Tech Col, Ltd.",北京旭润科技有限公司,2019/5/14,0,0,.,内地企业,ISN
Hope Wish Technologies Inc.,和普威视光电股份有限公司,2019/5/14,2,2,872954,内地企业,ISN
"Jiangsu Tianyuan Metal Powder Co., Ltd.",江苏天元金属粉末有限公司,2019/5/14,0,0,.,内地企业,ISN
Shanghai North Begins,上海丙至国际贸易有限公司,2019/5/14,0,0,.,内地企业,ISN
Sun Creative Zhejiang Technologies Inc.,浙江兆晟科技股份有限公司,2019/5/14,2,2,833727,内地企业,ISN
"T-Rubber Co., Ltd.",三橡股份有限公司,2019/05/14;2018/04/30,0,0,.,内地企业,ISN
Yenben Yansong Zaojiu Co. Ltd.,延边延松造酒有限公司,2019/5/14,.,.,.,内地企业,ISN
Easy Fashion Metal Products Trade Co. [aka Easyfashion Industries],长沙利姿金属制品贸易有限公司,2018/4/30,0,0,.,内地企业,ISN
Shanghai Rotech Pharmaceutical Engineering Co.,上海罗氏制药有限公司,2018/4/30,1,0,.,内地企业,ISN
"Sunway Tech Co., Ltd.",北京山维科技股份有限公司,2018/4/30,2,2,836870,内地企业,ISN
" China Aerospace Science and Technology Corporation (CASC) First Academy, and its sub units and successors",中国航天科技集团有限公司第一研究院及其二级单位,2022/1/21,.,.,.,研究所,ISN
"China Aerospace Science and Industry Corporation (CASIC) Fourth Academy, and its sub units and successors","中国航天科工集团第四研究院及其二级单位
",2022/1/21,0,0,.,研究所,ISN
"Poly Technologies Incorporated (PTI), and its sub units and successors",保利科技有限公司,2022/1/21,1,0,.,内地企业,ISN
Beijing J&A Industry & Trade Co. Ltd.,北京京胜工贸有限公司,2022/10/3,.,.,.,内地企业,ISN
"Shenzhen Xiangu High-Tech Co., Ltd ",深圳市纤谷科技有限公司,2020/2/3,.,.,.,内地企业,ISN
Sinotech (Dalian) Carbon and Graphite Corp. (SCGC),大连中创炭素有限公司,2019/05/14;2018/04/30,.,.,.,内地企业,ISN
Aero Engine Corporation of China,中国航空发动机集团有限公司,2021/6/3,2,0,,内地企业,CMIC
"AEROSPACE COMMUNICATIONS HOLDINGS GROUP CO.,LTD",航天通信控股集团股份有限公司,2021/6/3,1,2,600677,内地企业,CMIC
"Aerospace CH UA V Co., Ltd",航天彩虹无人机股份有限公司,2021/6/3,1,2,002389,内地企业,CMIC
Aerosun Corporation,航天晨光股份有限公司,2021/6/3,1,2,600501,内地企业,CMIC
"ANHUI GREAT WALL MILITARY INDUSTRY CO., LTD",安徽长城军工股份有限公司,2021/6/3,1,2,601606,内地企业,CMIC
"Aviation Industry Corporation of China, Ltd. (AVIC)",中国航空工业集团有限公司,2021/6/3,2,0,,内地企业,CMIC
AVIC Xi'an Aircraft Industry Group Company Ltd.,中航西安飞机工业集团股份有限公司,2021/6/3,1,2,000768,内地企业,CMIC
AVIC Aviation High-Technology Company Limited,中航航空高科技股份有限公司,2021/6/3,1,2,600862,内地企业,CMIC
,中航机载系统股份有限公司,2021/6/3,2,2,600372,内地企业,CMIC
AVIC Heavy Machinery Company Limited,中航重机股份有限公司,2021/6/3,1,2,600765,内地企业,CMIC
"AVIC Jonhon Optronic Technology Co., Ltd.",中航光电科技股份有限公司,2021/6/3,1,2,002179,内地企业,CMIC
AVIC Shenyang Aircraft Company Limited,中航沈飞股份有限公司,2021/6/3,1,2,600760,内地企业,CMIC
Zhonghang Electronic Measuring Instruments Company Limited,中航电测仪器股份有限公司,2021/6/3,1,2,300114,内地企业,CMIC
"Inner Mongolia First Machinery Group Co., Ltd.",内蒙古第一机械集团有限公司,2021/6/3,1,1,600967,内地企业,CMIC
"North Navigation Control Technology Co.,Ltd.",北方导航控制技术股份有限公司,2021/6/3,1,2,600435,内地企业,CMIC
China Marine Information Electronics Company Limited,中国船舶重工集团海洋防务与信息对抗股份有限公司,2021/6/3,1,2,600764,内地企业,CMIC
"Changsha Jingjia Microelectronics Co.,Ltd.",长沙景嘉微电子股份有限公司,2021/6/3,2,2,300474,内地企业,CMIC
China Academy of Launch Vehicle Technology,中国运载火箭技术研究院,2021/6/3,.,.,,研究所,CMIC
China Aerospace Science and Industry Corporation (CASIC) ,中国航天科工集团有限公司,2021/6/3,2,0,,内地企业,CMIC
China Aerospace Science and Technology Corporation（CASC）,中国航天科技集团有限公司,2021/6/3,2,0,,内地企业,CMIC
"China Aerospace Times Electronics Co.,Ltd.",航天时代电子技术股份有限公司,2021/6/3,1,2,600879,内地企业,CMIC
China Communications Construction Company Limited (CCCC),中国交通建设股份有限公司,2021/6/3,1,2,601800,内地企业,CMIC
China Mobile Limited,中國移動有限公司,2021/6/3,.,.,,港企,CMIC
hina Nuclear Engineering & Construction Corporation (CNECC),中国核工业建设股份有限公司,2021/6/3,1,2,601611,内地企业,CMIC
CNOOC Limited,中國海洋石油有限公司,2021/6/3,.,.,,港企,CMIC
China Railway Construction Corporation Limited,中国铁建股份有限公司,2021/6/3,1,2,601186,内地企业,CMIC
"China Satellite Communications Co., Ltd.",中国卫通集团股份有限公司,2021/6/3,1,2,601698,内地企业,CMIC
,中国船舶重工股份有限公司,2021/6/3,2,2,601989,内地企业,CMIC
"China Shipbuilding Industry Group Power Co., Ltd.",中国船舶重工集团动力股份有限公司,2021/6/3,1,2,600482,内地企业,CMIC
China Spacesat,中国东方红卫星股份有限公司,2021/6/3,1,2,600118,内地企业,CMIC
China Telecom Corporation Limited,中国电信股份有限公司,2021/6/3,1,2,601728,内地企业,CMIC
China United Network Communications Limited,中国联合网络通信股份有限公司,2021/6/3,1,2,600050,内地企业,CMIC
Cssc Offshore&Marine Engineering (Group)Corporation,中船海洋与防务装备股份有限公司,2021/6/3,1,2,600685,内地企业,CMIC
"Costar Group Co., Ltd.",中光学集团股份有限公司,2021/6/3,1,2,002189,内地企业,CMIC
"Fujian Torch Electron Technology Co., Ltd.",福建火炬电子科技股份有限公司,2021/6/3,2,2,603678,内地企业,CMIC
"Guizhou Space Appliance Co., LTD",贵州航天电器股份有限公司,2021/6/3,1,2,002025,内地企业,CMIC
"Hangzhou Hikvision Digital Technology Co., Ltd. (Hikvision)",杭州海康威视数字技术股份有限公司,2021/6/3,1,2,002415,内地企业,CMIC
"Jiangxi Hongdu Aviation Industry Co., Ltd.",江西洪都航空工业股份有限公司,2021/6/3,1,2,600316,内地企业,CMIC
Nanjing Panda Electronics Company Limited,南京熊猫电子股份有限公司,2021/6/3,1,2,600775,内地企业,CMIC
Semiconductor Manufacturing International Corporation (SMIC),中芯国际集成电路制造（上海）有限公司,2021/6/3,.,.,688981,内地企业,CMIC
"Shaanxi Zhongtian Rocket Technology Co.,Ltd.",陕西中天火箭技术股份有限公司,2021/6/3,1,2,003009,内地企业,CMIC
China National Offshore Oil Corporation,中国海洋石油集团有限公司,2021/6/3,2,1,600938,内地企业,CMIC
China State Shipbuilding Corporation (CSSC),中国船舶集团有限公司,2021/6/3,2,1,,内地企业,CMIC
China Unicom (Hong Kong) Limited,中國聯合網絡通信（香港）股份有限公司,2021/6/3,.,.,,港企,CMIC
China Communications Construction Group (Limited) (CCCG),中国交通建设集团有限公司,2021/6/3,2,1,601800,内地企业,CMIC
China Electronics Corporation (CEC),中国电子信息产业集团有限公司,2021/6/3,2,0,,内地企业,CMIC
China Electronics Technology Group Corporation ( CETC),中国电子科技集团有限公司,2021/6/3,2,0,,内地企业,CMIC
China General Nuclear Power Corporation (CGN),中国广核集团有限公司,2021/6/3,2,1,003816,内地企业,CMIC
"China Mobile Communications Group Co., Ltd.",中国移动通信集团有限公司,2021/6/3,2,0,,内地企业,CMIC
China National Nuclear Corporation (CNNC),中国核工业集团有限公司,2021/6/3,2,1,601985,内地企业,CMIC
,中国兵器工业集团有限公司,2021/6/3,.,0,,内地企业,CMIC
China South Industries Group Corporation (CSGC),中国兵器装备集团有限公司,2021/6/3,2,0,,内地企业,CMIC
China Telecommunications Corporation,中国电信集团有限公司,2021/6/3,2,1,601728,内地企业,CMIC
"Inspur Group Co., Ltd.",浪潮集团有限公司,2021/6/3,2,1,000977,内地企业,CMIC
